Date,Truck_ID,Operator_ID,Route,Distance_km,Fuel_Litres,Idle_Minutes,Load_Tonnes,Trip_Hours,Avg_Speed_kmh,Fuel_Efficiency_km_per_L,Expected_Anomaly
2025-12-25,TR014,OP037,South Pit,85.71,36.38,56.4,179.3,2.63,32.6,2.356,0
2025-05-14,TR010,OP037,West Pit,104.75,42.11,41.2,219.4,3.13,33.5,2.488,0
2025-01-04,TR024,OP029,Stockpile,39.79,23.16,74.0,88.6,1.19,33.5,1.718,0
2025-05-19,TR022,OP046,East Pit,75.0,31.15,62.3,198.1,2.08,36.1,2.408,0
2025-04-07,TR006,OP048,East Pit,98.43,45.68,89.2,90.7,5.25,18.8,2.155,0
2025-09-03,TR014,OP043,Crusher,101.52,50.81,65.5,65.2,2.78,36.5,1.998,0
2025-12-01,TR012,OP042,East Pit,55.39,21.87,56.4,89.2,2.26,24.5,2.533,0
2025-11-23,TR005,OP040,West Pit,15.77,8.8,31.1,79.1,0.57,27.6,1.792,0
2025-01-30,TR004,OP026,Crusher,108.68,64.78,75.8,196.6,3.57,30.5,1.678,0
2025-01-02,TR006,OP042,South Pit,64.56,34.24,48.3,105.0,2.0,32.2,1.886,0
2025-11-08,TR027,OP029,Crusher,100.5,50.83,81.6,219.5,5.33,18.9,1.977,0
2025-03-07,TR010,OP009,Crusher,113.96,59.1,81.3,128.7,6.1,18.7,1.928,0
2025-02-22,TR008,OP007,North Pit,21.06,12.49,13.9,71.3,1.05,20.0,1.686,0
2025-12-12,TR018,OP048,Stockpile,34.69,26.26,62.2,210.1,1.01,34.3,1.321,0
2025-03-07,TR026,OP026,Stockpile,102.95,43.24,85.7,128.8,4.52,22.8,2.381,0
2025-11-10,TR012,OP014,East Pit,73.36,30.23,47.5,75.3,2.12,34.5,2.427,0
2025-10-14,TR025,OP006,Stockpile,108.09,40.1,28.0,237.0,3.11,34.8,2.696,0
2025-03-15,TR012,OP041,East Pit,73.43,22.89,6.2,215.3,3.83,19.2,3.208,0
2025-11-23,TR030,OP024,East Pit,103.6,60.1,46.2,166.2,3.06,33.8,1.724,0
2025-08-17,TR018,OP030,North Pit,38.95,17.85,18.7,118.0,1.76,22.1,2.182,0
2025-06-18,TR012,OP011,South Pit,23.6,12.41,63.9,168.3,0.77,30.8,1.902,0
2025-06-28,TR029,OP022,Crusher,107.55,49.92,51.5,65.7,5.11,21.0,2.154,0
2025-01-15,TR026,OP015,Stockpile,30.34,20.7,74.2,197.2,0.84,36.2,1.466,0
2025-11-14,TR004,OP015,Crusher,35.05,22.27,49.7,190.3,0.96,36.6,1.574,0
2025-04-26,TR003,OP016,East Pit,66.86,36.7,80.8,167.5,2.71,24.7,1.822,0
2025-04-12,TR024,OP014,South Pit,15.9,6.31,21.7,114.6,0.69,23.2,2.52,0
2025-01-06,TR023,OP050,Stockpile,78.49,38.73,25.8,155.2,3.81,20.6,2.027,0
2025-04-06,TR014,OP031,Crusher,18.53,11.94,31.6,168.5,0.64,28.7,1.552,0
2025-05-08,TR013,OP012,Stockpile,68.07,44.75,68.4,191.7,2.46,27.7,1.521,0
2025-01-17,TR007,OP014,East Pit,100.01,90.0,49.7,120.6,2.88,34.8,1.111,1
2025-08-29,TR015,OP011,West Pit,15.25,10.85,44.6,186.8,0.58,26.5,1.406,0
2025-02-21,TR027,OP007,Stockpile,86.03,35.94,81.5,41.8,2.48,34.8,2.394,0
2025-04-07,TR024,OP038,North Pit,96.67,37.08,81.6,129.7,3.61,26.8,2.607,0
2025-06-25,TR011,OP035,North Pit,9.74,13.74,75.1,204.8,0.51,18.9,0.709,0
2025-08-26,TR009,OP026,South Pit,116.23,44.97,77.5,58.2,4.42,26.3,2.585,0
2025-03-09,TR016,OP040,South Pit,43.42,15.95,20.9,86.3,1.87,23.2,2.722,0
2025-12-05,TR030,OP009,Crusher,68.93,41.02,38.0,103.9,3.06,22.6,1.68,0
2025-07-09,TR013,OP046,East Pit,118.87,57.16,74.4,151.7,5.64,21.1,2.08,0
2025-06-20,TR014,OP018,Crusher,119.2,66.34,38.3,43.2,4.26,28.0,1.797,0
2025-09-30,TR016,OP030,North Pit,63.25,21.47,22.0,232.3,1.67,37.9,2.946,0
2025-03-17,TR008,OP040,Crusher,85.4,45.85,40.4,194.6,2.83,30.1,1.863,0
2025-04-13,TR022,OP032,Stockpile,118.13,52.89,83.6,234.5,3.94,30.0,2.234,0
2025-12-03,TR016,OP031,West Pit,45.56,22.62,17.0,193.1,1.44,31.6,2.014,0
2025-09-14,TR024,OP041,North Pit,17.82,8.2,28.2,156.4,0.78,22.8,2.173,0
2025-12-12,TR029,OP044,Crusher,105.5,52.06,71.0,48.7,2.86,36.9,2.027,0
2025-08-18,TR012,OP036,Stockpile,8.4,9.44,49.6,203.9,0.24,34.9,0.89,0
2025-02-19,TR016,OP049,South Pit,101.7,39.92,53.0,57.6,3.05,33.3,2.548,0
2025-10-03,TR009,OP018,West Pit,110.53,45.24,57.2,98.8,5.65,19.6,2.443,0
2025-11-25,TR013,OP004,Stockpile,33.76,14.28,9.3,202.5,1.36,24.8,2.364,0
2025-02-15,TR003,OP025,East Pit,86.53,41.28,50.7,155.0,2.54,34.1,2.096,0
2025-04-17,TR018,OP026,West Pit,99.52,40.21,32.2,206.6,3.45,28.8,2.475,0
2025-10-13,TR018,OP043,Stockpile,55.87,19.58,56.4,201.8,1.75,31.9,2.853,0
2025-02-16,TR004,OP013,East Pit,78.22,36.5,69.5,67.1,2.9,27.0,2.143,0
2025-12-21,TR016,OP001,Crusher,37.03,22.57,33.8,189.1,1.52,24.4,1.641,0
2025-02-13,TR023,OP042,West Pit,26.02,20.82,44.9,129.0,0.91,28.7,1.25,0
2025-01-10,TR022,OP008,North Pit,8.36,11.92,35.4,130.2,0.31,26.9,0.701,1
2025-10-05,TR018,OP024,South Pit,73.5,37.03,72.5,145.1,2.16,34.0,1.985,0
2025-01-02,TR030,OP010,East Pit,21.4,30.06,65.3,210.9,0.59,36.6,0.712,1
2025-02-02,TR017,OP025,East Pit,99.38,54.45,46.6,147.7,3.97,25.0,1.825,0
2025-09-04,TR019,OP009,North Pit,65.41,29.26,51.8,143.1,3.07,21.3,2.235,0
2025-10-06,TR015,OP032,South Pit,96.54,45.63,42.8,90.3,2.58,37.4,2.116,0
2025-11-20,TR014,OP030,North Pit,35.61,15.32,40.9,219.8,0.99,36.0,2.324,0
2025-03-29,TR004,OP009,Stockpile,18.46,11.75,68.2,58.4,0.88,21.0,1.571,0
2025-10-25,TR027,OP030,West Pit,74.01,35.07,60.9,94.0,2.64,28.1,2.11,0
2025-06-02,TR028,OP033,Stockpile,109.48,38.74,38.1,228.1,3.38,32.4,2.826,0
2025-10-10,TR029,OP011,West Pit,54.18,25.25,31.8,49.4,1.7,31.9,2.146,0
2025-02-22,TR026,OP026,East Pit,81.21,44.9,43.7,161.1,4.29,18.9,1.809,0
2025-09-23,TR028,OP026,Crusher,64.6,40.3,84.9,71.0,2.08,31.1,1.603,0
2025-08-27,TR013,OP037,West Pit,80.14,42.22,73.3,124.7,3.85,20.8,1.898,0
2025-05-30,TR005,OP031,Stockpile,97.48,57.24,69.0,220.2,3.86,25.2,1.703,0
2025-06-17,TR030,OP039,South Pit,14.77,7.11,36.9,64.6,0.44,33.5,2.077,0
2025-03-05,TR015,OP032,South Pit,91.81,38.91,65.7,160.9,3.83,24.0,2.36,0
2025-05-24,TR013,OP011,East Pit,108.1,49.89,56.6,104.3,3.26,33.1,2.167,0
2025-08-11,TR004,OP034,West Pit,95.63,51.55,50.0,125.1,5.02,19.0,1.855,0
2025-10-21,TR030,OP026,East Pit,114.4,38.37,5.5,161.6,3.88,29.5,2.981,0
2025-08-06,TR009,OP012,North Pit,50.1,18.9,52.7,204.6,1.81,27.8,2.651,0
2025-06-17,TR016,OP024,South Pit,58.65,28.81,14.2,217.9,3.16,18.6,2.036,0
2025-09-20,TR025,OP035,Crusher,91.17,39.49,18.0,162.3,2.98,30.6,2.309,0
2025-09-10,TR001,OP030,North Pit,29.6,19.24,74.2,131.0,1.49,19.8,1.538,0
2025-12-11,TR016,OP029,East Pit,33.13,13.78,5.8,74.2,1.02,32.5,2.404,0
2025-10-13,TR017,OP003,East Pit,57.86,25.14,24.3,202.9,2.48,23.3,2.302,0
2025-01-26,TR024,OP007,East Pit,69.14,41.21,76.7,95.3,1.84,37.6,1.678,0
2025-08-13,TR017,OP037,East Pit,87.68,34.41,70.7,83.2,2.62,33.4,2.548,0
2025-09-17,TR012,OP012,North Pit,43.4,31.43,83.9,186.8,2.21,19.6,1.381,0
2025-12-17,TR025,OP006,North Pit,62.37,27.66,9.3,134.1,1.78,35.0,2.255,0
2025-10-05,TR014,OP018,Stockpile,43.29,19.27,88.9,64.4,1.38,31.5,2.246,0
2025-07-21,TR023,OP029,North Pit,45.67,22.22,19.8,167.3,1.28,35.8,2.055,0
2025-01-16,TR008,OP048,North Pit,11.42,6.07,11.1,109.4,0.51,22.3,1.881,0
2025-03-21,TR020,OP025,North Pit,98.34,34.4,19.7,57.2,2.6,37.9,2.859,0
2025-10-06,TR028,OP050,North Pit,81.11,38.2,8.0,237.0,2.9,28.0,2.123,0
2025-07-17,TR027,OP017,Crusher,76.97,33.67,48.9,123.3,2.22,34.6,2.286,0
2025-09-08,TR027,OP038,North Pit,58.71,23.7,41.8,40.2,1.62,36.2,2.477,0
2025-03-31,TR019,OP005,Stockpile,82.37,30.33,36.8,183.9,2.93,28.1,2.716,0
2025-10-17,TR024,OP024,Stockpile,33.38,23.47,72.1,123.5,1.66,20.1,1.422,0
2025-01-31,TR028,OP039,North Pit,53.28,29.44,33.0,192.4,2.21,24.1,1.81,0
2025-12-21,TR027,OP043,East Pit,15.11,10.37,41.3,138.5,0.42,35.9,1.457,0
2025-10-04,TR019,OP047,West Pit,12.48,16.33,77.4,165.6,0.66,18.9,0.764,0
2025-09-07,TR012,OP031,East Pit,8.71,12.59,70.8,123.5,0.37,23.4,0.692,0
2025-04-07,TR005,OP017,Stockpile,57.22,31.3,59.1,171.9,2.71,21.1,1.828,0
2025-10-19,TR006,OP043,West Pit,115.18,42.13,46.7,69.9,4.18,27.5,2.734,0
2025-04-25,TR016,OP049,Crusher,20.27,14.7,69.2,143.0,0.54,37.8,1.379,0
2025-11-06,TR011,OP030,South Pit,85.83,42.06,85.6,95.2,2.7,31.8,2.041,0
2025-12-27,TR014,OP034,North Pit,18.27,11.44,56.0,112.0,0.91,20.1,1.597,0
2025-11-10,TR024,OP017,South Pit,88.19,49.72,89.3,72.5,3.47,25.4,1.774,0
2025-05-27,TR008,OP017,Crusher,115.31,65.88,49.6,85.7,3.17,36.4,1.75,0
2025-11-27,TR003,OP014,East Pit,79.22,32.53,30.5,96.6,4.3,18.4,2.435,0
2025-06-11,TR027,OP011,North Pit,22.06,9.41,36.9,104.1,0.64,34.3,2.344,0
2025-10-28,TR025,OP026,Crusher,108.48,41.98,22.4,198.3,3.94,27.5,2.584,0
2025-12-03,TR019,OP028,North Pit,46.73,26.29,6.6,188.5,1.95,24.0,1.777,0
2025-05-21,TR027,OP040,North Pit,40.85,19.15,42.6,116.9,1.23,33.1,2.133,0
2025-10-16,TR023,OP027,North Pit,17.55,7.41,8.1,69.8,0.82,21.3,2.368,0
2025-12-25,TR004,OP029,East Pit,64.56,30.18,7.0,148.5,2.88,22.4,2.139,0
2025-11-10,TR010,OP031,West Pit,47.1,23.77,37.2,55.6,2.21,21.3,1.981,0
2025-03-16,TR010,OP049,Crusher,100.98,37.55,5.6,183.1,2.87,35.2,2.689,0
2025-06-20,TR010,OP029,Stockpile,10.59,5.18,28.8,96.4,0.44,24.1,2.044,0
2025-06-12,TR028,OP011,Crusher,38.82,17.59,37.1,145.3,1.08,36.0,2.207,0
2025-03-19,TR010,OP037,South Pit,106.15,51.47,58.1,58.4,3.16,33.6,2.062,0
2025-03-22,TR022,OP002,North Pit,47.37,15.48,10.2,180.1,1.77,26.7,3.06,0
2025-01-24,TR026,OP029,North Pit,95.55,44.9,72.2,216.2,2.98,32.0,2.128,0
2025-09-11,TR020,OP011,East Pit,110.84,47.99,69.8,52.1,3.41,32.5,2.31,0
2025-01-30,TR008,OP033,West Pit,70.64,45.55,53.1,201.2,2.09,33.8,1.551,0
2025-02-16,TR006,OP016,South Pit,92.76,37.52,89.4,160.9,5.03,18.4,2.472,0
2025-02-20,TR005,OP037,South Pit,78.9,28.74,73.3,67.5,2.58,30.6,2.745,0
2025-07-09,TR026,OP034,Stockpile,55.09,27.1,46.5,217.9,2.74,20.1,2.033,0
2025-04-09,TR007,OP034,Stockpile,12.48,6.13,10.3,194.4,0.4,31.4,2.036,0
2025-06-15,TR015,OP020,Stockpile,19.48,11.7,66.3,79.5,0.78,24.8,1.665,0
2025-10-11,TR022,OP044,West Pit,78.35,31.3,43.8,216.4,2.15,36.5,2.503,0
2025-05-12,TR002,OP014,West Pit,47.45,27.0,82.6,209.2,1.31,36.1,1.757,0
2025-03-25,TR004,OP027,Crusher,39.95,13.91,11.6,227.1,1.69,23.7,2.872,0
2025-01-29,TR027,OP025,East Pit,110.18,47.44,56.5,185.9,3.8,29.0,2.323,0
2025-06-03,TR017,OP008,Crusher,79.93,38.88,77.2,151.0,2.58,31.0,2.056,0
2025-10-26,TR030,OP040,South Pit,101.33,47.25,40.9,193.9,4.88,20.8,2.145,0
2025-06-17,TR014,OP029,Crusher,17.3,10.34,14.2,139.8,0.72,24.2,1.673,0
2025-04-08,TR019,OP005,South Pit,31.37,15.54,29.3,119.1,1.24,25.3,2.019,0
2025-04-24,TR009,OP036,South Pit,41.74,25.66,82.5,220.4,1.4,29.8,1.627,0
2025-01-07,TR020,OP007,North Pit,86.76,40.97,22.8,211.5,3.89,22.3,2.118,0
2025-03-06,TR024,OP013,Crusher,98.43,47.44,52.5,111.7,4.06,24.3,2.075,0
2025-02-07,TR002,OP011,South Pit,65.04,38.43,54.3,200.2,2.98,21.9,1.692,0
2025-04-08,TR010,OP017,North Pit,91.69,49.46,32.0,46.1,4.51,20.3,1.854,0
2025-12-10,TR019,OP039,Stockpile,78.69,40.94,89.6,140.1,3.38,23.3,1.922,0
2025-11-08,TR009,OP022,Crusher,56.6,37.88,73.0,118.8,1.71,33.1,1.494,0
2025-10-03,TR026,OP024,South Pit,113.24,41.55,7.8,110.7,4.63,24.5,2.725,0
2025-12-29,TR028,OP033,East Pit,118.99,84.44,14.4,159.0,3.16,37.6,1.409,1
2025-04-23,TR023,OP001,Stockpile,80.37,28.14,26.1,93.5,2.53,31.8,2.856,0
2025-05-16,TR013,OP016,North Pit,19.7,12.71,68.0,95.8,0.68,29.0,1.55,0
2025-01-14,TR006,OP048,North Pit,70.89,31.71,37.5,168.2,2.83,25.0,2.236,0
2025-06-18,TR001,OP004,South Pit,85.21,37.81,39.5,215.2,2.71,31.4,2.254,0
2025-07-08,TR003,OP022,South Pit,77.59,41.58,51.8,85.1,2.77,28.1,1.866,0
2025-05-03,TR006,OP005,West Pit,57.87,20.66,10.7,193.7,2.56,22.6,2.801,0
2025-09-01,TR019,OP029,Crusher,60.28,32.84,22.6,227.5,2.08,29.0,1.836,0
2025-05-14,TR009,OP024,Crusher,92.19,90.64,35.1,63.4,3.19,28.9,1.017,1
2025-06-13,TR011,OP040,West Pit,111.69,44.59,71.6,54.9,3.54,31.5,2.505,0
2025-09-08,TR022,OP024,Stockpile,22.2,20.1,84.2,144.5,0.81,27.3,1.104,0
2025-09-11,TR011,OP037,Stockpile,76.29,38.43,55.1,107.2,2.87,26.6,1.985,0
2025-09-26,TR014,OP021,West Pit,76.45,37.63,9.9,223.0,3.71,20.6,2.032,0
2025-09-09,TR016,OP012,West Pit,22.09,11.83,48.8,123.5,1.05,21.1,1.867,0
2025-04-26,TR026,OP042,North Pit,10.27,10.04,69.9,238.7,0.56,18.4,1.023,0
2025-03-25,TR001,OP026,Stockpile,29.54,13.36,32.1,194.2,0.82,36.0,2.211,0
2025-02-22,TR009,OP005,East Pit,100.31,61.69,81.5,205.1,3.68,27.3,1.626,0
2025-04-29,TR007,OP035,Crusher,86.4,28.05,16.5,230.8,2.82,30.7,3.08,0
2025-09-16,TR030,OP041,East Pit,99.63,39.58,9.2,48.3,2.72,36.7,2.517,0
2025-11-04,TR024,OP023,Crusher,64.54,24.92,24.6,174.6,2.63,24.5,2.59,0
2025-06-10,TR003,OP029,South Pit,36.39,20.05,32.2,95.0,1.37,26.6,1.815,0
2025-01-28,TR008,OP015,Stockpile,118.59,40.78,29.3,53.1,3.54,33.5,2.908,0
2025-12-01,TR026,OP030,Crusher,119.58,65.0,88.0,122.7,6.57,18.2,1.84,0
2025-10-28,TR017,OP044,West Pit,39.09,20.71,22.6,175.2,1.69,23.1,1.887,0
2025-05-30,TR014,OP020,Crusher,42.48,32.14,79.0,224.7,1.26,33.8,1.322,0
2025-08-14,TR029,OP005,South Pit,118.4,68.04,77.4,127.1,3.27,36.2,1.74,0
2025-01-11,TR011,OP010,North Pit,110.15,46.56,24.7,213.2,4.03,27.3,2.366,0
2025-05-30,TR023,OP016,South Pit,36.74,14.54,30.4,104.6,0.99,37.0,2.527,0
2025-09-23,TR006,OP025,South Pit,103.53,37.22,27.6,90.2,2.91,35.6,2.782,0
2025-09-29,TR025,OP050,East Pit,118.8,58.09,81.8,67.6,3.56,33.3,2.045,0
2025-12-26,TR008,OP009,Stockpile,100.45,47.75,29.6,222.5,4.16,24.1,2.104,0
2025-07-03,TR030,OP040,Stockpile,15.54,10.95,40.5,49.9,0.45,34.7,1.419,0
2025-06-20,TR021,OP017,Stockpile,60.94,30.54,80.2,213.5,2.76,22.1,1.995,0
2025-07-16,TR023,OP016,West Pit,99.28,50.69,80.2,174.0,2.74,36.2,1.959,0
2025-12-14,TR004,OP015,West Pit,10.23,11.12,87.3,228.2,0.29,35.6,0.92,0
2025-02-14,TR008,OP015,North Pit,89.16,36.56,36.0,109.4,2.37,37.7,2.439,0
2025-03-01,TR002,OP039,North Pit,72.81,24.94,19.3,57.4,2.42,30.1,2.919,0
2025-10-20,TR017,OP007,South Pit,71.09,41.15,52.1,99.1,3.95,18.0,1.728,0
2025-03-19,TR027,OP038,South Pit,69.38,27.35,49.7,233.9,2.2,31.6,2.537,0
2025-08-19,TR025,OP020,North Pit,68.24,35.82,47.5,49.0,1.81,37.8,1.905,0
2025-05-05,TR003,OP008,Stockpile,59.3,25.78,41.2,52.3,2.76,21.5,2.3,0
2025-10-03,TR015,OP028,Stockpile,12.64,5.64,7.3,52.8,0.36,34.7,2.241,0
2025-05-29,TR029,OP027,South Pit,95.21,35.52,29.1,70.1,4.1,23.2,2.68,0
2025-03-01,TR029,OP028,Stockpile,26.5,16.87,46.0,190.1,1.3,20.3,1.571,0
2025-11-25,TR016,OP003,Crusher,59.36,23.09,28.5,42.5,1.99,29.8,2.571,0
2025-01-04,TR018,OP012,South Pit,104.91,39.57,5.6,106.4,5.02,20.9,2.651,0
2025-12-21,TR019,OP040,West Pit,41.06,21.17,39.6,48.2,1.51,27.2,1.94,0
2025-01-17,TR017,OP006,East Pit,74.25,29.11,32.7,206.9,3.65,20.4,2.551,0
2025-07-06,TR012,OP001,East Pit,74.6,40.46,79.5,130.1,2.21,33.8,1.844,0
2025-11-30,TR011,OP007,West Pit,110.45,48.33,25.5,77.5,5.7,19.4,2.285,0
2025-09-12,TR028,OP050,North Pit,13.18,12.11,43.9,187.5,0.4,32.8,1.088,0
2025-03-22,TR024,OP021,Crusher,72.62,80.18,51.3,169.8,2.57,28.3,0.906,1
2025-08-18,TR002,OP039,South Pit,71.71,30.78,15.4,57.1,1.97,36.4,2.33,0
2025-03-18,TR011,OP024,West Pit,26.83,14.95,46.2,92.2,1.01,26.6,1.795,0
2025-11-11,TR005,OP044,West Pit,45.91,25.22,23.4,139.2,2.36,19.5,1.82,0
2025-01-25,TR014,OP013,West Pit,67.78,26.94,35.6,60.3,3.61,18.8,2.516,0
2025-02-09,TR013,OP019,Crusher,49.34,30.96,44.5,110.4,1.85,26.6,1.594,0
2025-09-16,TR012,OP043,Stockpile,69.73,29.39,13.9,113.7,2.18,32.0,2.373,0
2025-07-25,TR007,OP047,Crusher,108.04,33.86,12.8,85.9,3.38,31.9,3.191,0
2025-09-29,TR017,OP049,West Pit,84.54,36.63,88.8,164.8,4.64,18.2,2.308,0
2025-10-23,TR025,OP011,West Pit,34.36,19.6,37.5,139.8,1.4,24.5,1.753,0
2025-01-31,TR012,OP004,West Pit,45.68,37.09,10.4,208.9,2.2,20.7,1.232,1
2025-10-10,TR016,OP031,East Pit,50.67,21.73,6.0,182.8,2.56,19.8,2.332,0
2025-05-17,TR003,OP045,West Pit,38.44,16.23,86.0,70.2,1.11,34.7,2.368,0
2025-10-08,TR018,OP009,Crusher,95.53,57.5,56.9,77.9,4.28,22.3,1.661,0
2025-03-17,TR018,OP047,West Pit,77.61,39.83,15.6,223.8,2.92,26.6,1.949,0
2025-12-25,TR014,OP028,North Pit,38.54,20.86,46.9,81.8,1.49,25.9,1.848,0
2025-06-25,TR020,OP018,West Pit,103.97,41.46,73.7,56.1,5.55,18.7,2.508,0
2025-01-11,TR016,OP009,West Pit,62.95,31.8,48.9,115.9,1.81,34.9,1.98,0
2025-09-19,TR009,OP046,North Pit,68.99,25.79,15.3,49.7,3.16,21.8,2.675,0
2025-02-08,TR017,OP015,Stockpile,22.04,21.01,60.5,60.1,0.6,36.5,1.049,0
2025-08-07,TR014,OP002,East Pit,38.24,21.36,30.7,161.6,1.13,33.9,1.79,0
2025-02-25,TR018,OP019,South Pit,114.65,44.0,41.9,163.0,5.12,22.4,2.606,0
2025-03-21,TR011,OP046,Stockpile,66.91,24.22,28.0,207.9,1.79,37.5,2.763,0
2025-08-01,TR011,OP026,West Pit,115.95,62.05,57.2,224.2,4.76,24.4,1.869,0
2025-07-31,TR012,OP012,Stockpile,87.83,33.9,36.2,221.6,2.37,37.1,2.591,0
2025-06-07,TR014,OP030,North Pit,93.36,42.08,55.1,197.2,3.01,31.0,2.219,0
2025-04-14,TR002,OP048,Stockpile,98.2,32.39,30.0,91.2,5.05,19.4,3.032,0
2025-01-24,TR023,OP050,South Pit,13.0,12.41,82.1,112.6,0.36,36.1,1.048,0
2025-05-04,TR020,OP048,East Pit,43.73,32.89,73.5,215.4,1.19,36.6,1.33,0
2025-04-12,TR015,OP020,West Pit,92.63,46.55,48.1,231.2,3.05,30.3,1.99,0
2025-12-28,TR030,OP002,East Pit,88.12,40.72,76.0,86.1,4.33,20.3,2.164,0
2025-05-23,TR023,OP046,Stockpile,119.15,40.41,28.3,55.6,4.53,26.3,2.949,0
2025-07-17,TR020,OP003,East Pit,94.02,39.16,33.7,180.0,4.89,19.2,2.401,0
2025-07-04,TR008,OP015,South Pit,108.32,57.81,12.4,80.9,3.84,28.2,1.874,0
2025-12-05,TR011,OP018,Stockpile,42.86,16.48,45.9,167.8,1.81,23.7,2.601,0
2025-10-03,TR027,OP028,Crusher,54.07,23.07,58.6,152.7,1.87,28.8,2.344,0
2025-07-21,TR018,OP024,East Pit,76.09,38.21,46.2,211.5,2.39,31.9,1.991,0
2025-06-28,TR016,OP007,West Pit,98.61,38.36,44.0,150.0,3.3,29.9,2.571,0
2025-11-24,TR013,OP016,Stockpile,69.16,34.01,49.6,201.1,2.15,32.1,2.034,0
2025-10-29,TR003,OP041,West Pit,82.04,38.98,8.0,210.0,2.42,33.9,2.105,0
2025-09-10,TR021,OP044,Stockpile,84.22,38.12,14.9,79.8,2.26,37.2,2.209,0
2025-07-17,TR012,OP047,North Pit,41.63,16.82,10.6,146.4,1.74,23.9,2.475,0
2025-02-09,TR008,OP027,Stockpile,80.06,38.98,31.7,77.8,2.37,33.8,2.054,0
2025-05-11,TR028,OP043,North Pit,69.69,34.85,73.5,124.7,2.94,23.7,2.0,0
2025-09-14,TR012,OP017,Crusher,67.78,32.54,20.4,107.2,2.57,26.3,2.083,0
2025-10-22,TR025,OP039,Crusher,8.28,9.05,48.6,212.5,0.23,36.2,0.915,0
2025-09-05,TR001,OP024,Stockpile,73.54,26.76,47.1,210.8,4.08,18.0,2.748,0
2025-03-10,TR023,OP031,East Pit,101.6,55.15,56.0,130.5,2.79,36.4,1.842,0
2025-03-19,TR002,OP050,North Pit,90.86,28.28,10.2,179.5,5.04,18.0,3.213,0
2025-11-21,TR020,OP020,East Pit,111.21,56.71,37.5,214.3,3.53,31.5,1.961,0
2025-05-09,TR017,OP023,North Pit,71.87,24.77,27.7,200.8,2.95,24.4,2.901,0
2025-09-03,TR004,OP034,South Pit,81.6,39.73,41.7,86.9,2.93,27.9,2.054,0
2025-03-12,TR013,OP021,South Pit,18.83,13.52,87.9,131.8,0.99,19.1,1.393,0
2025-12-14,TR017,OP049,East Pit,112.34,55.02,24.0,206.9,3.0,37.5,2.042,0
2025-04-12,TR007,OP020,South Pit,91.77,40.62,67.5,121.8,2.48,36.9,2.259,0
2025-03-18,TR009,OP003,East Pit,37.69,18.14,50.7,130.0,1.17,32.3,2.078,0
2025-04-09,TR002,OP018,Stockpile,14.24,8.3,41.4,182.9,0.47,30.1,1.716,0
2025-03-26,TR025,OP017,Stockpile,71.47,35.03,53.1,121.5,3.35,21.3,2.04,0
2025-02-04,TR022,OP046,North Pit,8.25,10.77,84.0,114.6,0.23,35.4,0.766,0
2025-06-16,TR028,OP029,North Pit,15.53,7.72,36.3,152.2,0.61,25.6,2.012,0
2025-07-28,TR027,OP046,East Pit,25.0,19.29,69.1,132.9,1.0,25.1,1.296,0
2025-02-24,TR017,OP026,Stockpile,61.91,34.51,52.9,57.5,2.83,21.8,1.794,0
2025-06-19,TR001,OP016,North Pit,76.71,34.9,59.0,108.8,3.32,23.1,2.198,0
2025-01-15,TR017,OP011,Crusher,69.37,34.92,73.1,56.6,2.5,27.7,1.987,0
2025-07-21,TR009,OP003,West Pit,107.34,57.67,54.1,121.2,3.23,33.2,1.861,0
2025-05-09,TR028,OP043,South Pit,111.41,36.48,10.8,75.6,3.31,33.7,3.054,0
2025-09-05,TR013,OP020,Crusher,72.61,34.65,9.5,188.9,2.61,27.8,2.096,0
2025-10-02,TR030,OP025,North Pit,53.31,22.3,43.8,83.6,2.23,23.9,2.391,0
2025-02-28,TR007,OP028,North Pit,90.79,45.64,88.3,117.7,4.96,18.3,1.989,0
2025-11-21,TR006,OP020,West Pit,10.12,6.53,12.5,77.9,0.36,28.3,1.55,0
2025-10-16,TR004,OP015,South Pit,113.35,43.32,64.5,88.6,4.2,27.0,2.617,0
2025-03-27,TR001,OP013,East Pit,80.03,31.35,28.5,109.4,4.11,19.5,2.553,0
2025-06-10,TR012,OP045,North Pit,12.13,11.57,73.7,46.2,0.38,31.9,1.048,0
2025-12-11,TR027,OP027,East Pit,101.85,34.49,30.4,117.2,5.59,18.2,2.953,0
2025-11-18,TR009,OP003,West Pit,20.28,15.17,88.1,47.9,0.92,22.1,1.337,0
2025-01-29,TR024,OP001,North Pit,100.14,40.92,66.4,231.4,4.17,24.0,2.447,0
2025-11-23,TR026,OP028,West Pit,111.7,41.16,89.1,65.7,4.62,24.2,2.714,0
2025-01-29,TR016,OP026,South Pit,106.17,45.51,36.9,119.2,4.94,21.5,2.333,0
2025-05-02,TR024,OP048,North Pit,46.9,18.44,44.7,92.7,1.44,32.6,2.543,0
2025-09-15,TR026,OP005,North Pit,47.08,16.6,22.0,58.2,2.11,22.3,2.836,0
2025-10-28,TR017,OP007,East Pit,78.86,33.97,32.4,157.0,2.37,33.3,2.321,0
2025-01-25,TR008,OP002,Stockpile,108.75,56.54,16.8,66.1,5.02,21.7,1.923,0
2025-12-17,TR007,OP005,East Pit,87.41,104.71,28.1,161.3,3.95,22.1,0.835,1
2025-12-21,TR013,OP042,Crusher,18.26,11.24,60.5,130.5,0.87,21.0,1.625,0
